true_utility,false_utility,complexity
3.974,4.049,0.819
4.835,4.835,0.6133333333333333
4.622,5.184,0.882
3.969,4.195,0.6693333333333333
3.672,3.841,0.771
4.241,4.497,0.672
4.445,4.445,0.834
3.047,4.46,0.6666666666666666
4.573,4.584,0.834
3.372,4.338,0.783
3.161,3.771,0.6506666666666666
4.323,4.434,0.834
3.687,3.687,0.6266666666666667
3.794,3.806,0.762
4.369,4.872,0.858
3.363,3.815,0.6506666666666666
3.907,3.927,0.6346666666666667
3.426,3.978,0.834
4.455,4.539,0.816
5.063,5.063,0.837
3.89,3.89,0.81
1.92,6.068,0.6026666666666667
3.425,3.425,0.592
4.624,4.624,0.84
4.017,4.174,0.672
5.072,5.072,0.843
4.803,4.855,0.6533333333333333
3.101,4.158,0.765
4.084,4.119,0.78
3.588,3.615,0.771
3.07,3.492,0.792
3.193,3.659,0.5893333333333334
3.858,3.858,0.825
4.925,4.988,0.792
3.694,3.694,0.6266666666666667
4.183,4.199,0.849
4.626,4.626,0.6213333333333333
3.379,3.582,0.768
3.782,3.782,0.624
3.965,3.965,0.831
3.779,3.779,0.5786666666666667
3.789,4.051,0.765
4.367,5.216,0.801
4.796,4.796,0.768
5.168,5.176,0.759
4.353,4.509,0.834
2.292,2.794,0.5973333333333334
4.683,4.689,0.783
4.333,4.534,0.819
3.177,3.768,0.576
4.059,4.841,0.864
3.888,4.337,0.783
4.708,4.808,0.819
4.391,4.658,0.6613333333333333
4.356,4.356,0.759
5.039,5.507,0.855
3.927,3.927,0.798
2.964,4.103,0.6506666666666666
4.225,4.546,0.664
4.079,4.079,0.6346666666666667
4.222,4.473,0.771
3.722,3.722,0.876
3.041,3.67,0.876
2.837,4.318,0.6186666666666667
3.773,4.438,0.81
2.644,4.868,0.6106666666666667
3.619,3.68,0.858
4.73,4.73,0.6613333333333333
4.283,4.283,0.6346666666666667
4.797,4.797,0.64
3.857,5.357,0.6613333333333333
6.308,6.377,0.795
3.638,3.638,0.5733333333333334
4.212,4.452,0.632
3.448,3.683,0.804
4.009,4.009,0.6426666666666667
4.199,4.322,0.81
3.26,3.615,0.798
4.745,5.106,0.777
3.907,3.907,0.656
4.76,4.768,0.608
4.279,4.29,0.6693333333333333
4.756,4.756,0.6346666666666667
3.903,3.903,0.64
4.309,4.581,0.792
2.322,4.541,0.6453333333333333
5.182,5.294,0.774
4.543,4.543,0.765
4.028,4.028,0.783
3.655,4.038,0.837
4.452,4.452,0.6346666666666667
4.125,4.133,0.768
2.514,3.517,0.78
3.104,3.929,0.801
3.946,4.052,0.6426666666666667
3.665,5.092,0.882
4.916,4.986,0.672
4.805,4.822,0.837
3.613,3.613,0.648
4.143,4.497,0.768
3.242,3.297,0.783
4.191,4.41,0.6186666666666667
5.229,5.229,0.879
3.824,3.871,0.6346666666666667
3.441,3.777,0.5626666666666666
4.844,4.935,0.84
3.209,3.354,0.768
3.757,4.655,0.783
4.752,5.043,0.664
4.389,4.389,0.6666666666666666
4.479,4.479,0.6213333333333333
4.574,4.634,0.801
3.644,4.421,0.6666666666666666
3.167,4.181,0.6613333333333333
3.382,3.611,0.6666666666666666
4.448,4.448,0.632
4.532,4.706,0.632
3.179,3.844,0.664
3.692,4.201,0.6373333333333333
4.348,4.39,0.762
4.357,4.536,0.867
3.888,3.888,0.777
3.229,3.685,0.656
3.815,3.815,0.759
3.436,3.436,0.6
3.23,4.593,0.819
4.265,4.541,0.912
