true_utility,false_utility,complexity
3.552,3.684,0.765
3.604,3.884,0.837
3.04,3.398,0.807
2.488,3.168,0.5786666666666667
2.248,7.538,0.6426666666666667
2.309,2.309,0.6453333333333333
3.03,3.448,0.78
0.641,7.139,0.608
3.652,4.337,0.795
2.55,6.815,0.867
2.752,2.837,0.762
0.738,9.171,0.6693333333333333
4.087,4.279,0.759
1.921,6.924,0.831
2.407,2.879,0.771
0.972,6.244,0.6453333333333333
2.768,2.768,0.6266666666666667
1.982,2.006,0.6533333333333333
3.003,3.387,0.786
3.619,4.602,0.801
1.951,2.07,0.6506666666666666
2.786,2.786,0.592
2.084,5.165,0.816
2.778,2.995,0.816
2.166,7.144,0.78
2.937,3.288,0.765
1.739,9.308,0.762
4.019,4.255,0.855
3.391,3.391,0.846
2.78,2.78,0.6506666666666666
3.193,3.355,0.6693333333333333
1.133,7.543,0.78
3.63,3.648,0.807
4.566,5.147,0.6186666666666667
1.208,6.51,0.5333333333333333
3.59,3.59,0.846
2.192,3.312,0.656
3.069,3.229,0.6373333333333333
1.537,4.389,0.5866666666666667
3.575,3.754,0.6506666666666666
3.282,3.282,0.6106666666666667
3.162,3.162,0.81
3.166,5.643,0.816
0.831,8.41,0.768
2.852,2.852,0.6453333333333333
4.357,4.379,0.819
3.864,4.664,0.855
3.575,3.575,0.664
2.953,2.953,0.576
4.493,4.53,0.6666666666666666
3.304,6.186,0.849
3.076,3.076,0.789
1.794,1.794,0.6053333333333333
3.562,3.562,0.664
1.373,8.001,0.858
3.588,3.588,0.795
2.819,2.819,0.6426666666666667
3.781,4.0,0.813
3.352,3.352,0.861
3.23,3.23,0.795
3.129,3.129,0.672
1.947,1.947,0.6186666666666667
2.743,2.743,0.762
3.74,4.08,0.792
4.111,4.12,0.672
3.441,3.509,0.6106666666666667
1.767,2.376,0.6426666666666667
4.23,4.394,0.6346666666666667
3.78,3.78,0.616
3.482,3.482,0.6133333333333333
2.973,2.973,0.6693333333333333
2.988,2.988,0.6586666666666666
1.975,1.975,0.771
3.658,3.658,0.5866666666666667
3.303,6.244,0.888
3.439,3.439,0.822
3.686,4.265,0.843
3.021,3.021,0.78
3.071,3.071,0.804
2.872,2.872,0.6666666666666666
3.798,5.838,0.6533333333333333
0.947,9.557,0.789
2.895,2.895,0.6026666666666667
4.752,4.992,0.804
3.173,3.173,0.777
3.483,4.122,0.825
2.507,5.273,0.6373333333333333
4.056,4.431,0.873
2.906,2.906,0.6213333333333333
3.891,3.891,0.624
2.832,2.832,0.807
3.278,6.127,0.864
3.67,5.392,0.825
0.493,11.601,0.6373333333333333
3.456,3.627,0.822
2.948,2.948,0.777
3.902,3.902,0.909
3.117,3.4,0.6586666666666666
3.536,3.733,0.6693333333333333
0.385,11.832,0.762
3.541,4.827,0.792
2.949,2.949,0.852
3.164,3.386,0.777
2.206,2.206,0.632
1.305,10.328,0.6266666666666667
0.723,8.731,0.6613333333333333
0.945,6.288,0.762
4.414,4.414,0.64
2.124,6.743,0.6586666666666666
2.87,3.114,0.795
4.74,4.747,0.813
3.21,3.21,0.762
0.795,9.244,0.798
2.395,2.395,0.664
3.454,5.191,0.664
3.883,4.194,0.819
4.122,4.396,0.822
2.629,2.629,0.6213333333333333
2.893,5.714,0.771
1.653,6.879,0.6613333333333333
4.183,4.824,0.909
2.769,2.769,0.664
3.83,4.195,0.849
3.937,4.084,0.759
2.519,4.636,0.774
2.23,2.23,0.798
1.853,7.631,0.6426666666666667
4.072,5.418,0.897
0.868,7.989,0.6053333333333333
3.04,3.462,0.664
3.019,4.14,0.6506666666666666
3.259,4.099,0.768
3.536,5.29,0.837
3.148,4.822,0.837
2.342,2.342,0.6666666666666666
4.35,4.361,0.792
4.476,4.476,0.879
3.741,4.727,0.855
2.981,5.858,0.6693333333333333
3.173,3.173,0.801
2.807,2.807,0.6133333333333333
3.728,3.728,0.632
2.981,3.103,0.807
2.769,2.769,0.6
2.408,2.633,0.6
3.461,4.108,0.828
4.351,4.883,0.5573333333333333
4.136,4.284,0.795
1.626,7.205,0.6213333333333333
4.155,5.528,0.801
4.766,4.818,0.84
4.09,4.13,0.798
2.35,2.35,0.6133333333333333
2.456,2.456,0.762
3.8,3.8,0.777
4.426,4.426,0.834
2.9,2.9,0.648
2.998,2.998,0.6346666666666667
2.796,2.796,0.6453333333333333
3.415,4.279,0.855
2.471,2.471,0.6506666666666666
